#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_617930	1.530e-05	3.292e-05	5.601e-04	1.10
EPI_ISL_682941	3.480e-05	6.585e-05	6.420e-04	1.26
NODE_0002717	1.066e-05	3.286e-05	5.482e-04	1.07
EPI_ISL_618811	4.642e-06	3.292e-05	5.333e-04	1.05
EPI_ISL_671197	4.642e-06	2.385e-22	5.046e-04	0.99
EPI_ISL_714574	3.390e-05	3.292e-05	5.284e-04	1.04
NODE_0000724	9.957e-06	3.160e-22	4.875e-04	0.96
EPI_ISL_617152	5.339e-06	2.321e-22	5.067e-04	0.99
NODE_0000725	1.509e-05	3.160e-22	5.099e-04	1.00
EPI_ISL_6232220	1.393e-05	2.217e-22	3.466e-04	0.68
EPI_ISL_670270	0.000e+00	2.321e-22	4.621e-04	0.91
NODE_0000726	4.926e-05	3.238e-22	3.214e-04	0.63
NODE_0000727	1.137e-05	3.238e-22	5.097e-04	1.00
EPI_ISL_625956	2.994e-05	3.292e-05	5.394e-04	1.06
EPI_ISL_618545	2.019e-05	3.292e-05	5.638e-04	1.11
NODE_0000729	-3.867e-08	3.238e-22	5.085e-04	1.00
NODE_0000730	1.001e-05	3.238e-22	4.994e-04	0.98
EPI_ISL_625893	3.134e-05	3.292e-05	5.587e-04	1.10
NODE_0000731	7.893e-06	3.238e-22	5.100e-04	1.00
EPI_ISL_626204	2.344e-05	3.292e-05	5.590e-04	1.10
NODE_0000733	1.058e-05	3.238e-22	5.100e-04	1.00
EPI_ISL_617130	1.287e-05	3.292e-05	5.593e-04	1.10
EPI_ISL_669920	2.262e-05	3.293e-05	5.291e-04	1.04
NODE_0000735	4.532e-06	3.238e-22	5.092e-04	1.00
NODE_0000736	6.653e-06	3.238e-22	5.100e-04	1.00
EPI_ISL_670843	3.992e-05	3.292e-05	5.109e-04	1.00
NODE_0000737	1.624e-05	3.238e-22	5.098e-04	1.00
EPI_ISL_670209	2.367e-05	3.292e-05	5.140e-04	1.01
NODE_0002682	2.367e-05	3.286e-05	5.262e-04	1.03
EPI_ISL_669600	0.000e+00	2.415e-22	5.067e-04	0.99
EPI_ISL_670414	0.000e+00	2.333e-22	5.067e-04	0.99
NODE_0000739	5.621e-06	3.238e-22	5.072e-04	0.99
NODE_0000741	1.809e-06	3.238e-22	5.086e-04	1.00
NODE_0000742	9.878e-06	3.238e-22	5.099e-04	1.00
EPI_ISL_619622	0.000e+00	2.405e-22	5.067e-04	0.99
EPI_ISL_619358	0.000e+00	2.405e-22	5.067e-04	0.99
NODE_0000743	9.878e-06	3.238e-22	5.099e-04	1.00
EPI_ISL_619248	0.000e+00	2.405e-22	5.067e-04	0.99
EPI_ISL_619296	0.000e+00	2.449e-22	5.067e-04	0.99
NODE_0000744	8.968e-06	3.238e-22	5.021e-04	0.98
EPI_ISL_927168	4.173e-05	3.292e-05	5.008e-04	0.98
NODE_0000745	1.641e-05	3.238e-22	4.315e-04	0.85
EPI_ISL_682759	3.507e-05	2.425e-22	2.914e-04	0.57
NODE_0000746	5.813e-06	3.238e-22	5.097e-04	1.00
EPI_ISL_617100	0.000e+00	2.425e-22	5.069e-04	0.99
NODE_0000748	9.754e-06	3.238e-22	5.099e-04	1.00
EPI_ISL_670923	0.000e+00	2.425e-22	4.619e-04	0.91
EPI_ISL_670746	0.000e+00	4.456e-20	4.619e-04	0.91
NODE_0002719	3.967e-05	1.972e-04	7.625e-04	1.50
NODE_0002720	6.045e-05	9.858e-05	5.694e-04	1.12
EPI_ISL_1870750	1.685e-04	1.976e-04	6.624e-04	1.30
EPI_ISL_615479	6.120e-05	1.317e-04	7.734e-04	1.52
EPI_ISL_671244	3.194e-05	3.292e-05	5.609e-04	1.10
NODE_0002722	2.797e-05	9.859e-05	6.947e-04	1.36
NODE_0002767	7.198e-05	2.301e-04	8.940e-04	1.75
NODE_0002768	4.121e-05	3.286e-05	5.590e-04	1.10
EPI_ISL_615783	0.000e+00	2.252e-22	5.100e-04	1.00
EPI_ISL_615784	0.000e+00	2.292e-22	5.100e-04	1.00
NODE_0002769	6.787e-05	3.286e-05	5.184e-04	1.02
EPI_ISL_682554	6.112e-05	6.585e-05	5.561e-04	1.09
EPI_ISL_618857	2.211e-05	3.292e-05	5.574e-04	1.09
NODE_0002775	7.399e-06	3.286e-05	5.525e-04	1.08
EPI_ISL_619322	4.954e-06	2.181e-22	4.980e-04	0.98
EPI_ISL_619334	4.954e-06	3.292e-05	5.426e-04	1.06
NODE_0000756	6.159e-06	3.108e-22	4.547e-04	0.89
NODE_0000757	6.721e-06	3.108e-22	5.100e-04	1.00
EPI_ISL_625900	1.898e-05	3.292e-05	5.636e-04	1.11
EPI_ISL_617328	1.898e-05	3.292e-05	5.636e-04	1.11
NODE_0000758	9.878e-06	3.108e-22	5.099e-04	1.00
NODE_0002777	2.558e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_670419	0.000e+00	2.181e-22	4.619e-04	0.91
EPI_ISL_1889112	9.754e-06	3.292e-05	5.616e-04	1.10
NODE_0000761	1.104e-05	3.108e-22	4.249e-04	0.83
EPI_ISL_617205	4.779e-06	2.252e-22	5.067e-04	0.99
EPI_ISL_669083	2.429e-05	3.292e-05	5.607e-04	1.10
NODE_0002778	1.411e-04	2.630e-04	8.362e-04	1.64
EPI_ISL_669195	5.013e-05	6.584e-05	6.298e-04	1.23
EPI_ISL_714871	5.988e-05	6.584e-05	6.029e-04	1.18
EPI_ISL_626142	3.062e-05	3.292e-05	5.632e-04	1.10
EPI_ISL_670313	4.037e-05	6.584e-05	6.420e-04	1.26
NODE_0000763	1.669e-05	3.172e-22	4.512e-04	0.88
NODE_0000765	1.674e-05	3.172e-22	5.100e-04	1.00
NODE_0002781	2.645e-05	3.286e-05	5.568e-04	1.09
EPI_ISL_714814	0.000e+00	2.270e-22	4.619e-04	0.91
EPI_ISL_1869322	0.000e+00	2.363e-22	4.619e-04	0.91
NODE_0000767	1.669e-05	3.172e-22	5.006e-04	0.98
EPI_ISL_669190	0.000e+00	2.338e-22	3.867e-04	0.76
EPI_ISL_669165	0.000e+00	3.977e-20	3.867e-04	0.76
NODE_0000770	6.403e-06	3.172e-22	5.037e-04	0.99
NODE_0000771	1.728e-05	3.172e-22	5.099e-04	1.00
EPI_ISL_670961	0.000e+00	2.314e-22	4.619e-04	0.91
EPI_ISL_670051	0.000e+00	2.293e-22	4.619e-04	0.91
NODE_0000774	7.523e-06	3.172e-22	5.100e-04	1.00
EPI_ISL_6235990	2.647e-05	2.260e-22	3.195e-04	0.63
EPI_ISL_617169	0.000e+00	2.338e-22	5.068e-04	0.99
NODE_0000775	1.768e-06	3.361e-22	5.100e-04	1.00
NODE_0000778	5.319e-06	3.361e-22	5.100e-04	1.00
EPI_ISL_669301	1.841e-04	1.647e-04	5.072e-04	0.99
NODE_0002723	1.216e-05	3.287e-05	4.946e-04	0.97
EPI_ISL_669306	1.720e-04	1.646e-04	6.074e-04	1.19
NODE_0002733	6.249e-05	9.860e-05	7.096e-04	1.39
EPI_ISL_616592	2.193e-06	2.330e-22	5.044e-04	0.99
EPI_ISL_621721	4.121e-05	1.646e-04	8.132e-04	1.59
NODE_0002725	5.285e-05	9.861e-05	7.102e-04	1.39
EPI_ISL_616347	2.159e-05	2.434e-22	4.848e-04	0.95
NODE_0002726	1.890e-05	3.286e-05	5.515e-04	1.08
EPI_ISL_615508	2.698e-06	3.985e-20	5.099e-04	1.00
EPI_ISL_615746	1.245e-05	3.292e-05	5.575e-04	1.09
NODE_0000785	7.125e-06	3.321e-22	5.100e-04	1.00
NODE_0000792	7.755e-06	3.321e-22	5.100e-04	1.00
NODE_0002731	3.030e-05	3.286e-05	5.618e-04	1.10
EPI_ISL_616685	9.754e-06	2.475e-22	4.787e-04	0.94
EPI_ISL_617597	0.000e+00	2.621e-22	5.100e-04	1.00
NODE_0002735	4.613e-05	6.572e-05	6.015e-04	1.18
EPI_ISL_615782	3.294e-05	3.293e-05	5.644e-04	1.11
NODE_0000795	3.294e-05	3.222e-22	4.258e-04	0.83
EPI_ISL_621565	9.754e-06	2.270e-22	4.582e-04	0.90
EPI_ISL_615812	0.000e+00	2.407e-22	5.067e-04	0.99
NODE_0002738	4.269e-05	6.573e-05	6.414e-04	1.26
EPI_ISL_621273	0.000e+00	2.277e-22	5.100e-04	1.00
NODE_0002739	2.926e-05	3.286e-05	5.519e-04	1.08
EPI_ISL_619209	0.000e+00	2.168e-22	5.067e-04	0.99
EPI_ISL_619822	0.000e+00	2.209e-22	5.067e-04	0.99
NODE_0000798	1.087e-05	3.321e-22	4.558e-04	0.89
NODE_0000799	3.506e-05	3.321e-22	4.493e-04	0.88
EPI_ISL_620032	7.015e-05	9.877e-05	6.450e-04	1.26
NODE_0000801	1.163e-05	3.321e-22	4.717e-04	0.93
EPI_ISL_616254	9.754e-06	2.544e-22	4.582e-04	0.90
EPI_ISL_616715	0.000e+00	4.138e-20	5.067e-04	0.99
NODE_0002740	4.306e-05	6.572e-05	5.884e-04	1.15
EPI_ISL_670062	1.012e-04	9.879e-05	6.488e-04	1.27
EPI_ISL_617121	9.142e-05	1.317e-04	7.635e-04	1.50
EPI_ISL_618440	7.191e-05	9.877e-05	7.112e-04	1.39
NODE_0000803	5.056e-05	3.321e-22	2.473e-04	0.49
NODE_0000804	1.925e-05	3.321e-22	5.099e-04	1.00
EPI_ISL_670841	3.135e-05	3.294e-05	5.352e-04	1.05
EPI_ISL_714752	5.086e-05	6.586e-05	6.006e-04	1.18
NODE_0000805	1.299e-05	3.321e-22	5.097e-04	1.00
NODE_0000806	1.209e-05	3.321e-22	5.100e-04	1.00
EPI_ISL_670019	2.552e-05	3.292e-05	5.366e-04	1.05
NODE_0002751	3.819e-05	3.286e-05	5.447e-04	1.07
EPI_ISL_682596	6.830e-06	2.475e-22	3.825e-04	0.75
EPI_ISL_714625	6.830e-06	3.292e-05	5.616e-04	1.10
NODE_0000808	1.351e-05	3.321e-22	4.703e-04	0.92
EPI_ISL_6236129	3.664e-05	3.292e-05	5.311e-04	1.04
NODE_0000809	7.912e-06	3.321e-22	4.959e-04	0.97
EPI_ISL_669974	1.619e-05	2.496e-22	4.528e-04	0.89
NODE_0000810	6.434e-06	3.321e-22	5.097e-04	1.00
EPI_ISL_617112	0.000e+00	2.544e-22	5.069e-04	0.99
NODE_0000811	9.754e-06	3.321e-22	5.099e-04	1.00
EPI_ISL_670298	0.000e+00	2.544e-22	4.619e-04	0.91
EPI_ISL_670821	0.000e+00	2.496e-22	4.619e-04	0.91
NODE_0002753	5.904e-05	6.572e-05	6.406e-04	1.26
EPI_ISL_619585	1.287e-05	3.292e-05	5.653e-04	1.11
EPI_ISL_620339	1.287e-05	3.292e-05	5.653e-04	1.11
NODE_0000813	8.846e-07	3.302e-22	4.553e-04	0.89
NODE_0000814	1.009e-05	3.302e-22	5.100e-04	1.00
EPI_ISL_670116	3.115e-05	3.292e-05	5.373e-04	1.05
EPI_ISL_617104	2.140e-05	3.292e-05	5.630e-04	1.10
NODE_0000815	1.198e-05	3.302e-22	5.099e-04	1.00
EPI_ISL_620343	0.000e+00	2.518e-22	5.095e-04	1.00
NODE_0002758	2.926e-05	3.286e-05	5.485e-04	1.08
EPI_ISL_669954	0.000e+00	2.480e-22	5.067e-04	0.99
EPI_ISL_1869025	0.000e+00	2.400e-22	5.067e-04	0.99
NODE_0002760	1.027e-05	6.572e-05	6.061e-04	1.19
EPI_ISL_671051	2.211e-05	6.584e-05	6.300e-04	1.24
EPI_ISL_618893	2.211e-05	3.292e-05	5.640e-04	1.11
NODE_0002762	1.567e-05	3.286e-05	5.618e-04	1.10
EPI_ISL_669894	1.619e-05	2.450e-22	4.188e-04	0.82
EPI_ISL_670987	1.619e-05	3.293e-05	5.659e-04	1.11
NODE_0002764	1.619e-05	3.286e-05	5.648e-04	1.11
EPI_ISL_669990	0.000e+00	2.357e-22	5.067e-04	0.99
EPI_ISL_816127	9.754e-06	3.292e-05	5.629e-04	1.10
NODE_0002790	1.007e-05	3.287e-05	5.349e-04	1.05
NODE_0002791	1.451e-05	3.286e-05	5.583e-04	1.09
EPI_ISL_617566	3.808e-05	6.584e-05	6.300e-04	1.24
NODE_0002794	2.546e-05	3.286e-05	5.645e-04	1.11
EPI_ISL_616420	2.238e-05	6.585e-05	6.145e-04	1.20
EPI_ISL_617789	1.262e-05	2.407e-22	4.974e-04	0.98
NODE_0000823	1.297e-05	3.272e-22	5.079e-04	1.00
EPI_ISL_617498	2.511e-05	2.475e-22	4.175e-04	0.82
EPI_ISL_617500	2.511e-05	3.292e-05	5.658e-04	1.11
NODE_0002795	5.778e-05	3.286e-05	5.018e-04	0.98
EPI_ISL_620847	5.332e-05	9.876e-05	7.030e-04	1.38
EPI_ISL_621354	5.332e-05	6.584e-05	6.028e-04	1.18
NODE_0000825	3.221e-06	3.388e-22	3.214e-04	0.63
NODE_0002828	5.920e-05	3.286e-05	5.392e-04	1.06
NODE_0002829	3.427e-05	6.573e-05	6.414e-04	1.26
EPI_ISL_617268	5.396e-06	3.292e-05	5.575e-04	1.09
EPI_ISL_626095	5.396e-06	2.407e-22	4.760e-04	0.93
NODE_0000828	3.489e-05	3.340e-22	4.073e-04	0.80
EPI_ISL_669210	2.428e-05	3.292e-05	4.988e-04	0.98
EPI_ISL_669175	2.428e-05	4.187e-20	2.429e-04	0.48
NODE_0002832	2.065e-05	3.286e-05	5.633e-04	1.10
EPI_ISL_714581	4.828e-05	9.877e-05	6.928e-04	1.36
NODE_0002833	2.102e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_682534	2.726e-05	3.292e-05	5.069e-04	0.99
NODE_0002834	1.025e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_714765	1.701e-05	3.292e-05	5.616e-04	1.10
NODE_0000832	7.261e-06	3.175e-22	5.100e-04	1.00
EPI_ISL_714882	9.754e-06	2.338e-22	3.822e-04	0.75
EPI_ISL_669132	0.000e+00	2.338e-22	4.619e-04	0.91
NODE_0000833	1.099e-05	3.388e-22	5.099e-04	1.00
EPI_ISL_620767	3.911e-05	3.292e-05	5.638e-04	1.11
NODE_0002799	5.657e-05	3.286e-05	5.050e-04	0.99
EPI_ISL_670819	4.106e-05	6.585e-05	6.298e-04	1.24
EPI_ISL_671090	3.130e-05	6.584e-05	6.420e-04	1.26
EPI_ISL_714734	6.056e-05	9.877e-05	6.822e-04	1.34
NODE_0002809	5.081e-05	6.572e-05	6.114e-04	1.20
EPI_ISL_682486	9.754e-06	2.542e-22	4.582e-04	0.90
EPI_ISL_682952	0.000e+00	4.187e-20	5.067e-04	0.99
NODE_0002816	2.592e-05	3.286e-05	5.640e-04	1.11
EPI_ISL_682413	3.464e-05	6.584e-05	6.307e-04	1.24
EPI_ISL_626210	5.381e-06	3.292e-05	5.591e-04	1.10
EPI_ISL_670824	1.513e-05	2.475e-22	3.951e-04	0.77
NODE_0002823	3.462e-05	3.286e-05	5.624e-04	1.10
EPI_ISL_714879	2.594e-05	9.877e-05	7.113e-04	1.39
EPI_ISL_669366	1.619e-05	2.503e-22	3.229e-04	0.63
NODE_0002825	2.205e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_714587	3.893e-06	3.292e-05	5.624e-04	1.10
EPI_ISL_682840	3.893e-06	2.434e-22	3.867e-04	0.76
EPI_ISL_1876646	3.893e-06	4.028e-20	3.867e-04	0.76
NODE_0000839	5.782e-06	3.340e-22	4.323e-04	0.85
NODE_0000840	7.262e-07	3.340e-22	5.085e-04	1.00
NODE_0000842	1.402e-05	3.340e-22	5.083e-04	1.00
EPI_ISL_714647	4.003e-05	3.292e-05	5.008e-04	0.98
EPI_ISL_617251	1.021e-06	4.187e-20	5.099e-04	1.00
NODE_0000843	8.229e-06	3.340e-22	4.866e-04	0.95
EPI_ISL_669844	3.607e-05	3.292e-05	5.586e-04	1.10
NODE_0000844	1.157e-05	3.340e-22	5.099e-04	1.00
NODE_0000847	4.994e-06	3.340e-22	5.097e-04	1.00
EPI_ISL_670457	9.754e-06	2.551e-22	4.593e-04	0.90
EPI_ISL_617398	0.000e+00	2.551e-22	5.070e-04	0.99
NODE_0000848	1.724e-05	3.340e-22	5.097e-04	1.00
EPI_ISL_4200287	2.934e-07	3.656e-20	4.386e-04	0.86
EPI_ISL_682523	1.701e-05	3.292e-05	5.327e-04	1.04
NODE_0000850	9.036e-07	3.340e-22	5.049e-04	0.99
NODE_0000852	1.955e-05	3.340e-22	4.766e-04	0.93
EPI_ISL_1858983	2.458e-05	3.292e-05	5.642e-04	1.11
NODE_0000853	8.480e-06	3.340e-22	5.100e-04	1.00
EPI_ISL_714607	2.585e-05	3.292e-05	5.408e-04	1.06
NODE_0000854	8.837e-06	3.340e-22	5.100e-04	1.00
EPI_ISL_1863589	1.701e-05	3.292e-05	5.408e-04	1.06
EPI_ISL_1065437	1.701e-05	3.292e-05	5.408e-04	1.06
NODE_0000855	7.803e-06	3.340e-22	5.100e-04	1.00
NODE_0000857	1.247e-05	3.340e-22	5.100e-04	1.00
EPI_ISL_1066577	1.410e-05	3.292e-05	5.640e-04	1.11
EPI_ISL_670241	1.410e-05	3.292e-05	5.640e-04	1.11
NODE_0000858	1.247e-05	3.340e-22	5.100e-04	1.00
EPI_ISL_1895636	1.410e-05	3.292e-05	5.638e-04	1.11
NODE_0002810	2.678e-05	3.286e-05	5.652e-04	1.11
EPI_ISL_682598	6.830e-06	4.256e-20	3.867e-04	0.76
EPI_ISL_714610	6.830e-06	3.292e-05	5.624e-04	1.10
NODE_0002836	1.047e-05	6.572e-05	6.408e-04	1.26
EPI_ISL_615766	3.310e-05	3.292e-05	5.529e-04	1.08
EPI_ISL_621102	5.260e-05	3.292e-05	5.467e-04	1.07
EPI_ISL_621058	5.260e-05	6.585e-05	6.418e-04	1.26
EPI_ISL_620963	5.260e-05	3.292e-05	5.467e-04	1.07
EPI_ISL_615362	3.310e-05	3.292e-05	5.529e-04	1.08
EPI_ISL_621855	4.285e-05	3.292e-05	5.657e-04	1.11
EPI_ISL_619381	7.211e-05	6.584e-05	6.113e-04	1.20
EPI_ISL_621042	5.260e-05	3.292e-05	5.467e-04	1.07
NODE_0002863	2.075e-05	3.286e-05	5.655e-04	1.11
EPI_ISL_619159	5.136e-05	3.292e-05	5.408e-04	1.06
EPI_ISL_621204	2.210e-05	2.407e-22	5.098e-04	1.00
NODE_0000862	6.663e-06	3.272e-22	5.062e-04	0.99
NODE_0000863	7.134e-06	3.272e-22	5.080e-04	1.00
NODE_0000864	1.343e-05	3.272e-22	5.100e-04	1.00
EPI_ISL_615899	5.866e-06	2.475e-22	5.070e-04	0.99
EPI_ISL_615254	5.866e-06	2.475e-22	5.070e-04	0.99
NODE_0000865	1.343e-05	3.272e-22	5.100e-04	1.00
EPI_ISL_615365	5.866e-06	2.523e-22	5.070e-04	0.99
EPI_ISL_615303	5.866e-06	2.456e-22	5.070e-04	0.99
NODE_0000866	7.140e-06	3.272e-22	5.073e-04	0.99
NODE_0000869	1.929e-05	3.272e-22	5.100e-04	1.00
EPI_ISL_622141	0.000e+00	2.274e-22	5.077e-04	1.00
EPI_ISL_621270	9.754e-06	2.475e-22	4.620e-04	0.91
NODE_0000870	3.622e-05	3.272e-22	3.824e-04	0.75
EPI_ISL_619931	2.577e-06	4.108e-20	5.100e-04	1.00
NODE_0000871	2.285e-06	3.272e-22	4.892e-04	0.96
NODE_0000872	1.004e-05	3.272e-22	5.087e-04	1.00
EPI_ISL_620109	0.000e+00	2.495e-22	5.100e-04	1.00
NODE_0000873	9.754e-06	3.272e-22	4.948e-04	0.97
EPI_ISL_619222	0.000e+00	2.428e-22	5.067e-04	0.99
NODE_0000874	4.877e-05	3.272e-22	3.910e-04	0.77
EPI_ISL_714815	0.000e+00	2.456e-22	3.090e-04	0.61
EPI_ISL_668935	0.000e+00	4.138e-20	3.090e-04	0.61
NODE_0000875	8.177e-06	3.272e-22	4.775e-04	0.94
NODE_0000876	2.628e-05	3.272e-22	5.098e-04	1.00
EPI_ISL_670199	1.460e-05	3.292e-05	5.394e-04	1.06
EPI_ISL_682841	3.411e-05	3.292e-05	4.520e-04	0.89
NODE_0000877	1.643e-05	3.272e-22	5.098e-04	1.00
NODE_0000878	9.926e-06	3.272e-22	5.100e-04	1.00
EPI_ISL_714917	2.428e-05	3.292e-05	4.999e-04	0.98
EPI_ISL_669228	2.428e-05	3.292e-05	4.999e-04	0.98
NODE_0000879	9.926e-06	3.272e-22	5.091e-04	1.00
EPI_ISL_669355	2.428e-05	3.292e-05	5.067e-04	0.99
NODE_0002855	2.428e-05	3.286e-05	5.194e-04	1.02
EPI_ISL_927959	0.000e+00	4.003e-20	5.067e-04	0.99
EPI_ISL_927958	0.000e+00	2.408e-22	5.067e-04	0.99
NODE_0002864	6.464e-06	3.286e-05	5.490e-04	1.08
EPI_ISL_619772	6.565e-05	6.585e-05	6.307e-04	1.24
EPI_ISL_620251	5.589e-05	3.292e-05	5.393e-04	1.06
EPI_ISL_670041	9.491e-05	9.877e-05	6.550e-04	1.28
EPI_ISL_619314	6.565e-05	6.585e-05	6.307e-04	1.24
NODE_0002875	2.059e-05	3.286e-05	5.554e-04	1.09
EPI_ISL_618606	5.481e-05	2.314e-22	2.410e-04	0.47
EPI_ISL_620306	4.505e-05	9.879e-05	7.013e-04	1.38
NODE_0002881	5.278e-05	3.286e-05	5.548e-04	1.09
EPI_ISL_619305	1.287e-05	3.292e-05	5.377e-04	1.05
EPI_ISL_619701	1.287e-05	3.292e-05	5.377e-04	1.05
EPI_ISL_618444	1.287e-05	6.586e-05	6.420e-04	1.26
EPI_ISL_620218	3.113e-06	3.292e-05	5.632e-04	1.10
NODE_0002889	2.434e-06	3.286e-05	5.634e-04	1.10
EPI_ISL_618526	2.019e-05	2.197e-22	3.997e-04	0.78
EPI_ISL_618712	2.019e-05	3.292e-05	5.644e-04	1.11
EPI_ISL_619735	1.043e-05	3.292e-05	5.577e-04	1.09
NODE_0000894	1.273e-06	3.138e-22	3.340e-04	0.65
NODE_0000895	1.159e-05	3.138e-22	5.100e-04	1.00
EPI_ISL_619537	0.000e+00	3.911e-20	5.067e-04	0.99
EPI_ISL_619844	0.000e+00	3.911e-20	5.067e-04	0.99
NODE_0000896	6.679e-06	3.138e-22	5.100e-04	1.00
EPI_ISL_617140	2.442e-05	3.292e-05	5.607e-04	1.10
EPI_ISL_619541	4.914e-06	2.245e-22	5.067e-04	0.99
NODE_0000860	6.731e-06	3.205e-22	5.100e-04	1.00
EPI_ISL_615347	1.990e-05	4.003e-20	5.096e-04	1.00
NODE_0000883	2.044e-05	3.205e-22	4.421e-04	0.87
NODE_0000884	1.443e-05	3.205e-22	5.082e-04	1.00
EPI_ISL_619665	2.405e-05	3.292e-05	5.602e-04	1.10
NODE_0000885	4.542e-06	3.205e-22	5.080e-04	1.00
EPI_ISL_622311	0.000e+00	3.979e-20	5.096e-04	1.00
EPI_ISL_671211	3.901e-05	3.292e-05	4.990e-04	0.98
NODE_0000886	1.634e-05	3.205e-22	5.011e-04	0.98
EPI_ISL_618961	2.214e-05	3.292e-05	5.644e-04	1.11
NODE_0000887	4.046e-06	3.205e-22	5.100e-04	1.00
NODE_0002878	1.809e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_619865	0.000e+00	2.314e-22	5.067e-04	0.99
EPI_ISL_619877	0.000e+00	2.314e-22	5.067e-04	0.99
NODE_0000889	8.336e-06	3.205e-22	4.754e-04	0.93
EPI_ISL_620010	0.000e+00	4.003e-20	5.100e-04	1.00
NODE_0000890	0.000e+00	3.205e-22	4.990e-04	0.98
EPI_ISL_617180	2.926e-05	3.292e-05	5.587e-04	1.10
NODE_0000891	2.431e-05	3.205e-22	5.085e-04	1.00
EPI_ISL_618878	4.949e-06	3.979e-20	3.867e-04	0.76
EPI_ISL_670875	1.470e-05	3.292e-05	5.358e-04	1.05
NODE_0002039	9.810e-06	3.286e-05	5.623e-04	1.10
EPI_ISL_616976	2.295e-04	4.617e-04	7.718e-04	1.51
NODE_0002041	3.869e-05	3.286e-05	4.462e-04	0.88
EPI_ISL_616007	1.128e-04	2.634e-04	7.117e-04	1.40
NODE_0002042	1.010e-04	9.858e-05	3.210e-04	0.63
EPI_ISL_618567	8.006e-05	6.584e-05	5.314e-04	1.04
EPI_ISL_619286	7.031e-05	6.584e-05	5.690e-04	1.12
NODE_0002044	7.426e-06	3.286e-05	5.637e-04	1.11
EPI_ISL_622503	3.680e-05	2.305e-04	8.475e-04	1.66
NODE_0002048	2.066e-05	1.643e-04	7.470e-04	1.46
NODE_0002049	8.441e-05	2.630e-04	9.695e-04	1.90
EPI_ISL_617416	0.000e+00	2.697e-22	5.100e-04	1.00
EPI_ISL_617417	0.000e+00	2.697e-22	5.100e-04	1.00
NODE_0002051	5.054e-05	9.859e-05	6.389e-04	1.25
EPI_ISL_619251	1.314e-04	3.294e-04	1.042e-03	2.04
NODE_0002056	5.873e-05	6.573e-05	6.407e-04	1.26
EPI_ISL_669670	1.019e-04	1.317e-04	6.309e-04	1.24
NODE_0002057	1.026e-05	3.286e-05	5.644e-04	1.11
EPI_ISL_682520	1.112e-04	2.305e-04	8.769e-04	1.72
EPI_ISL_682846	1.112e-04	1.976e-04	8.057e-04	1.58
NODE_0000906	4.923e-05	3.441e-22	5.100e-04	1.00
NODE_0002055	1.120e-05	3.286e-05	5.421e-04	1.06
EPI_ISL_617201	9.049e-05	9.896e-05	5.458e-04	1.07
EPI_ISL_621433	4.172e-05	1.320e-04	7.733e-04	1.52
NODE_0002053	1.143e-05	3.286e-05	5.028e-04	0.99
EPI_ISL_626150	9.026e-05	1.317e-04	6.841e-04	1.34
EPI_ISL_668872	1.195e-04	1.317e-04	5.915e-04	1.16
NODE_0002058	1.003e-04	6.573e-05	4.697e-04	0.92
EPI_ISL_618709	9.137e-05	3.294e-04	1.045e-03	2.05
EPI_ISL_714568	1.304e-04	2.635e-04	8.386e-04	1.64
NODE_0002062	7.053e-05	1.315e-04	6.931e-04	1.36
EPI_ISL_617285	3.060e-05	6.587e-05	6.421e-04	1.26
NODE_0002063	4.036e-05	3.287e-05	5.458e-04	1.07
EPI_ISL_670967	0.000e+00	2.111e-22	4.619e-04	0.91
EPI_ISL_1885586	1.951e-05	3.293e-05	5.339e-04	1.05
NODE_0000912	9.084e-06	3.411e-22	4.740e-04	0.93
EPI_ISL_617272	9.204e-05	1.317e-04	6.304e-04	1.24
NODE_0000913	6.161e-06	3.411e-22	5.095e-04	1.00
NODE_0002061	8.153e-05	6.573e-05	4.037e-04	0.79
EPI_ISL_670859	1.410e-05	2.635e-22	4.619e-04	0.91
EPI_ISL_670964	1.410e-05	3.292e-05	5.621e-04	1.10
NODE_0002066	6.276e-05	6.573e-05	4.635e-04	0.91
EPI_ISL_668995	4.263e-05	6.585e-05	6.307e-04	1.24
EPI_ISL_670293	3.288e-05	3.292e-05	5.393e-04	1.06
NODE_0002068	2.675e-05	6.573e-05	6.409e-04	1.26
EPI_ISL_669319	1.588e-05	3.292e-05	5.621e-04	1.10
NODE_0000917	1.588e-05	3.414e-22	5.100e-04	1.00
EPI_ISL_714922	0.000e+00	2.640e-22	4.619e-04	0.91
EPI_ISL_669193	0.000e+00	2.652e-22	4.619e-04	0.91
NODE_0000918	1.584e-05	3.316e-22	4.269e-04	0.84
NODE_0000919	2.679e-05	3.316e-22	5.088e-04	1.00
EPI_ISL_929603	0.000e+00	2.487e-22	3.876e-04	0.76
EPI_ISL_668990	0.000e+00	2.533e-22	3.876e-04	0.76
NODE_0000920	7.285e-06	3.316e-22	5.097e-04	1.00
EPI_ISL_670430	9.754e-06	2.533e-22	4.594e-04	0.90
EPI_ISL_625684	0.000e+00	2.533e-22	5.070e-04	0.99
NODE_0000921	1.367e-05	3.707e-22	5.100e-04	1.00
