#node	clock_length	mutation_length	rate	fold_change
NODE_0000207	6.689e-06	2.004e-22	8.058e-04	0.98
NODE_0000208	1.373e-05	2.004e-22	7.379e-04	0.89
NODE_0000210	1.229e-05	2.004e-22	8.253e-04	1.00
EPI_ISL_523001	0.000e+00	5.353e-19	8.166e-04	0.99
EPI_ISL_1265358	7.892e-05	5.353e-19	1.151e-04	0.14
NODE_0000237	2.690e-05	6.709e-05	9.131e-04	1.11
EPI_ISL_523114	6.205e-05	5.353e-19	5.141e-04	0.62
EPI_ISL_523115	6.205e-05	3.375e-05	8.820e-04	1.07
NODE_0000238	6.205e-05	3.354e-05	9.079e-04	1.10
EPI_ISL_1265359	2.255e-06	5.370e-19	7.841e-04	0.95
EPI_ISL_523113	0.000e+00	5.370e-19	8.044e-04	0.97
NODE_0000240	2.955e-05	6.709e-05	8.402e-04	1.02
NODE_0000215	7.314e-05	7.311e-19	5.846e-04	0.71
EPI_ISL_523117	0.000e+00	5.387e-19	8.011e-04	0.97
EPI_ISL_1265357	2.255e-06	5.387e-19	7.797e-04	0.94
NODE_0000242	9.437e-06	3.354e-05	9.168e-04	1.11
EPI_ISL_523007	7.723e-05	3.374e-05	8.694e-04	1.05
EPI_ISL_523285	6.821e-05	3.374e-05	9.143e-04	1.11
EPI_ISL_523006	7.723e-05	5.403e-19	4.862e-04	0.59
EPI_ISL_523009	7.723e-05	6.748e-05	1.045e-03	1.27
EPI_ISL_523005	7.723e-05	3.374e-05	8.694e-04	1.05
EPI_ISL_523282	6.821e-05	3.374e-05	9.143e-04	1.11
EPI_ISL_523284	6.821e-05	3.374e-05	9.143e-04	1.11
NODE_0000248	8.413e-05	1.342e-04	1.174e-03	1.42
EPI_ISL_523096	2.107e-05	6.748e-05	1.039e-03	1.26
NODE_0000249	1.935e-05	3.354e-05	9.130e-04	1.11
EPI_ISL_1265356	4.682e-05	6.748e-05	9.587e-04	1.16
EPI_ISL_523015	8.966e-05	3.374e-05	4.141e-04	0.50
NODE_0000260	1.384e-04	1.342e-04	9.483e-04	1.15
EPI_ISL_523053	2.698e-05	5.519e-19	2.103e-04	0.25
EPI_ISL_523059	2.698e-05	6.748e-05	8.982e-04	1.09
NODE_0000253	2.688e-05	6.710e-05	1.035e-03	1.25
EPI_ISL_1265355	3.929e-05	6.748e-05	1.030e-03	1.25
NODE_0000254	4.004e-05	3.357e-05	8.895e-04	1.08
EPI_ISL_523032	5.787e-05	6.752e-05	8.118e-04	0.98
NODE_0000255	1.923e-05	3.357e-05	9.150e-04	1.11
EPI_ISL_523029	3.864e-05	3.378e-05	6.741e-04	0.82
EPI_ISL_523030	3.864e-05	5.404e-19	2.469e-04	0.30
EPI_ISL_523033	3.864e-05	3.376e-05	6.740e-04	0.82
NODE_0000185	1.938e-05	7.395e-19	8.253e-04	1.00
EPI_ISL_447633	1.697e-06	5.461e-19	5.777e-04	0.70
NODE_0000191	1.346e-06	7.395e-19	8.253e-04	1.00
EPI_ISL_523014	8.829e-05	6.748e-05	5.729e-04	0.69
NODE_0000192	4.040e-05	7.395e-19	8.253e-04	1.00
EPI_ISL_523385	5.015e-05	5.461e-19	8.253e-05	0.10
NODE_0000262	7.466e-05	3.354e-05	2.463e-04	0.30
NODE_0000263	2.960e-05	3.354e-05	9.175e-04	1.11
EPI_ISL_523052	0.000e+00	5.486e-19	8.200e-04	0.99
EPI_ISL_523054	0.000e+00	5.486e-19	8.200e-04	0.99
NODE_0000200	2.060e-05	7.415e-19	8.253e-04	1.00
EPI_ISL_523060	8.998e-06	5.478e-19	6.172e-04	0.75
EPI_ISL_523056	8.998e-06	5.478e-19	6.172e-04	0.75
NODE_0000265	2.123e-05	3.355e-05	6.216e-04	0.75
EPI_ISL_523012	8.778e-05	3.374e-05	6.566e-04	0.80
NODE_0000266	5.451e-05	6.709e-05	7.696e-04	0.93
EPI_ISL_523067	8.965e-05	6.748e-05	1.030e-03	1.25
NODE_0000227	4.773e-05	7.419e-19	8.171e-04	0.99
NODE_0000228	1.952e-05	7.419e-19	8.251e-04	1.00
EPI_ISL_523064	2.240e-05	3.374e-05	8.465e-04	1.03
EPI_ISL_523380	2.015e-05	3.374e-05	8.634e-04	1.05
NODE_0000229	1.227e-05	7.419e-19	8.246e-04	1.00
EPI_ISL_523065	2.965e-05	3.374e-05	8.506e-04	1.03
NODE_0000232	1.165e-05	7.419e-19	8.058e-04	0.98
EPI_ISL_523063	1.800e-05	3.374e-05	8.861e-04	1.07
NODE_0000233	8.512e-06	7.419e-19	7.829e-04	0.95
EPI_ISL_577749	7.714e-05	1.012e-04	9.173e-04	1.11
EPI_ISL_523381	7.237e-06	5.479e-19	6.830e-04	0.83
NODE_0000273	7.443e-05	1.678e-04	1.238e-03	1.50
EPI_ISL_577773	1.054e-04	3.374e-05	7.705e-04	0.93
EPI_ISL_577787	1.212e-04	3.374e-05	6.338e-04	0.77
EPI_ISL_577764	1.032e-04	3.377e-05	7.906e-04	0.96
NODE_0000296	1.257e-04	3.355e-05	6.599e-04	0.80
EPI_ISL_577799	1.349e-05	3.374e-05	9.051e-04	1.10
EPI_ISL_577801	1.349e-05	5.514e-19	5.827e-04	0.71
NODE_0000305	1.377e-04	1.678e-04	1.311e-03	1.59
EPI_ISL_632429	4.884e-05	1.013e-04	1.119e-03	1.36
EPI_ISL_632439	9.620e-05	1.350e-04	1.012e-03	1.23
NODE_0000239	3.476e-05	7.522e-19	2.666e-04	0.32
EPI_ISL_722413	3.213e-05	5.580e-19	5.827e-04	0.71
NODE_0000241	1.409e-05	7.522e-19	8.251e-04	1.00
EPI_ISL_632428	0.000e+00	5.626e-19	8.193e-04	0.99
EPI_ISL_632430	0.000e+00	5.580e-19	8.193e-04	0.99
NODE_0000306	7.051e-05	3.356e-05	4.757e-04	0.58
EPI_ISL_632434	5.396e-06	5.597e-19	8.253e-04	1.00
NODE_0000217	-1.690e-06	7.543e-19	8.253e-04	1.00
EPI_ISL_722418	4.316e-05	3.375e-05	8.030e-04	0.97
NODE_0000218	4.316e-05	7.543e-19	8.253e-04	1.00
EPI_ISL_722416	0.000e+00	5.688e-19	3.778e-04	0.46
EPI_ISL_722414	0.000e+00	5.597e-19	3.778e-04	0.46
NODE_0000243	-1.643e-06	7.447e-19	8.253e-04	1.00
NODE_0000288	2.537e-04	1.007e-04	5.519e-04	0.67
EPI_ISL_722450	2.698e-05	3.374e-05	6.743e-04	0.82
EPI_ISL_722448	2.698e-05	3.374e-05	6.743e-04	0.82
EPI_ISL_722449	2.698e-05	5.538e-19	2.473e-04	0.30
NODE_0000245	3.331e-05	7.447e-19	6.929e-04	0.84
EPI_ISL_722439	2.023e-04	3.375e-05	2.346e-04	0.28
NODE_0000246	6.913e-06	7.447e-19	8.220e-04	1.00
EPI_ISL_632486	1.954e-04	3.374e-05	2.382e-04	0.29
NODE_0000247	1.532e-05	7.447e-19	8.218e-04	1.00
EPI_ISL_632488	1.800e-04	3.374e-05	2.421e-04	0.29
NODE_0000250	3.176e-07	7.447e-19	8.251e-04	1.00
EPI_ISL_722437	1.775e-04	3.374e-05	2.471e-04	0.30
NODE_0000251	6.154e-06	7.447e-19	8.244e-04	1.00
NODE_0000283	1.466e-04	3.355e-05	2.822e-04	0.34
EPI_ISL_632484	8.941e-06	5.531e-19	8.253e-04	1.00
EPI_ISL_722420	2.698e-05	5.519e-19	6.368e-04	0.77
NODE_0000256	3.900e-06	7.447e-19	8.253e-04	1.00
EPI_ISL_577808	7.496e-05	3.376e-05	6.533e-04	0.79
NODE_0000257	5.772e-06	7.447e-19	8.253e-04	1.00
EPI_ISL_577800	6.919e-05	3.374e-05	6.531e-04	0.79
NODE_0000258	4.819e-06	7.447e-19	8.253e-04	1.00
NODE_0000298	9.849e-05	3.355e-05	3.843e-04	0.47
EPI_ISL_722446	4.706e-05	3.374e-05	7.952e-04	0.96
EPI_ISL_722440	6.284e-05	5.522e-19	2.337e-04	0.28
EPI_ISL_632456	2.451e-05	5.522e-19	6.940e-04	0.84
EPI_ISL_632457	2.451e-05	5.568e-19	6.940e-04	0.84
EPI_ISL_632458	2.451e-05	5.579e-19	6.940e-04	0.84
EPI_ISL_632492	5.608e-05	3.374e-05	7.151e-04	0.87
NODE_0000304	6.059e-05	6.710e-05	9.575e-04	1.16
EPI_ISL_632489	0.000e+00	5.556e-19	8.200e-04	0.99
EPI_ISL_632490	0.000e+00	5.595e-19	8.200e-04	0.99
NODE_0000261	-2.688e-07	7.447e-19	8.253e-04	1.00
EPI_ISL_632454	1.120e-04	5.551e-19	8.253e-05	0.10
NODE_0000264	8.961e-07	7.447e-19	8.253e-04	1.00
EPI_ISL_632453	1.111e-04	5.505e-19	8.253e-05	0.10
NODE_0000267	7.178e-06	7.447e-19	7.349e-04	0.89
EPI_ISL_632450	1.017e-04	5.505e-19	1.054e-04	0.13
NODE_0000268	7.979e-06	7.447e-19	8.240e-04	1.00
EPI_ISL_632455	9.594e-05	3.374e-05	4.289e-04	0.52
NODE_0000269	2.545e-07	7.447e-19	8.240e-04	1.00
EPI_ISL_577810	5.284e-05	5.546e-19	3.036e-04	0.37
NODE_0000270	7.103e-06	7.447e-19	8.248e-04	1.00
EPI_ISL_577809	4.574e-05	5.563e-19	3.104e-04	0.38
NODE_0000271	5.152e-06	7.447e-19	8.234e-04	1.00
EPI_ISL_577767	0.000e+00	5.505e-19	8.251e-04	1.00
EPI_ISL_577772	2.255e-06	5.505e-19	8.196e-04	0.99
