#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_523091	0.000e+00	2.863e-22	8.249e-04	1.00
EPI_ISL_447634	0.000e+00	2.863e-22	8.249e-04	1.00
NODE_0000221	3.717e-07	3.342e-05	7.823e-04	0.95
EPI_ISL_523022	1.980e-05	3.364e-05	9.186e-04	1.11
EPI_ISL_523003	1.980e-05	3.362e-05	9.185e-04	1.11
NODE_0000223	1.980e-05	3.342e-05	9.185e-04	1.11
EPI_ISL_447625	2.260e-06	2.877e-22	8.216e-04	0.99
EPI_ISL_523010	0.000e+00	2.877e-22	8.268e-04	1.00
NODE_0000232	1.337e-05	2.349e-22	7.972e-04	0.96
NODE_0000234	6.437e-06	2.349e-22	7.790e-04	0.94
EPI_ISL_1265358	7.908e-05	2.881e-22	1.277e-04	0.15
EPI_ISL_523001	0.000e+00	2.881e-22	8.216e-04	0.99
NODE_0000226	6.421e-05	6.685e-05	8.003e-04	0.97
EPI_ISL_523114	1.905e-05	2.881e-22	7.070e-04	0.85
EPI_ISL_523115	1.905e-05	3.363e-05	9.199e-04	1.11
NODE_0000227	1.635e-05	3.342e-05	9.186e-04	1.11
EPI_ISL_1265359	4.957e-06	2.877e-22	8.216e-04	0.99
EPI_ISL_523113	2.698e-06	2.877e-22	8.268e-04	1.00
NODE_0000231	5.236e-05	6.685e-05	8.308e-04	1.00
NODE_0000238	4.113e-05	2.339e-22	6.306e-04	0.76
EPI_ISL_523117	3.136e-06	2.874e-22	8.018e-04	0.97
EPI_ISL_1265357	5.396e-06	2.874e-22	7.812e-04	0.94
NODE_0000233	2.529e-05	3.342e-05	9.140e-04	1.11
EPI_ISL_523282	2.350e-05	3.362e-05	9.180e-04	1.11
EPI_ISL_523009	3.254e-05	6.724e-05	1.046e-03	1.27
EPI_ISL_523285	2.350e-05	3.362e-05	9.180e-04	1.11
EPI_ISL_523006	3.254e-05	2.870e-22	5.096e-04	0.62
EPI_ISL_523284	2.350e-05	3.362e-05	9.180e-04	1.11
EPI_ISL_523005	3.254e-05	3.362e-05	8.806e-04	1.06
EPI_ISL_523007	3.254e-05	3.362e-05	8.806e-04	1.06
NODE_0000248	1.394e-05	1.337e-04	1.214e-03	1.47
EPI_ISL_523096	2.513e-05	6.724e-05	1.046e-03	1.26
NODE_0000254	4.404e-05	3.342e-05	8.825e-04	1.07
EPI_ISL_1265356	2.628e-05	6.724e-05	9.817e-04	1.19
EPI_ISL_523015	6.921e-05	3.362e-05	4.414e-04	0.53
NODE_0000255	3.117e-05	6.686e-05	1.020e-03	1.23
EPI_ISL_1265355	3.915e-05	6.724e-05	1.035e-03	1.25
NODE_0000256	3.590e-05	3.345e-05	8.927e-04	1.08
EPI_ISL_523032	6.200e-05	6.729e-05	8.389e-04	1.01
NODE_0000257	3.232e-05	3.345e-05	9.177e-04	1.11
EPI_ISL_523029	2.968e-05	3.366e-05	7.010e-04	0.85
EPI_ISL_523030	2.968e-05	2.871e-22	2.696e-04	0.33
EPI_ISL_523033	2.968e-05	3.365e-05	7.009e-04	0.85
NODE_0000218	6.549e-06	2.313e-22	8.270e-04	1.00
NODE_0000219	7.341e-06	2.313e-22	8.270e-04	1.00
NODE_0000251	1.262e-04	1.337e-04	8.161e-04	0.99
EPI_ISL_523053	2.968e-05	2.842e-22	4.628e-04	0.56
EPI_ISL_523059	2.968e-05	6.724e-05	1.044e-03	1.26
NODE_0000224	1.124e-05	2.313e-22	8.270e-04	1.00
EPI_ISL_523385	9.038e-05	2.856e-22	8.270e-05	0.10
EPI_ISL_447633	0.000e+00	2.856e-22	4.937e-04	0.60
NODE_0000230	7.432e-06	2.313e-22	8.270e-04	1.00
NODE_0000262	1.261e-04	3.342e-05	2.432e-04	0.29
EPI_ISL_523056	2.968e-05	2.852e-22	6.701e-04	0.81
EPI_ISL_523060	2.968e-05	2.852e-22	6.701e-04	0.81
NODE_0000263	2.968e-05	3.342e-05	9.189e-04	1.11
EPI_ISL_523052	0.000e+00	2.851e-22	8.216e-04	0.99
EPI_ISL_523054	0.000e+00	2.851e-22	8.216e-04	0.99
NODE_0000235	1.385e-05	2.313e-22	8.270e-04	1.00
EPI_ISL_523014	8.542e-05	6.724e-05	5.677e-04	0.69
NODE_0000265	3.829e-05	3.343e-05	5.460e-04	0.66
EPI_ISL_523012	4.713e-05	3.363e-05	7.360e-04	0.89
NODE_0000266	6.137e-05	6.685e-05	8.186e-04	0.99
EPI_ISL_523067	4.225e-05	6.725e-05	1.043e-03	1.26
NODE_0000250	9.479e-07	2.306e-22	8.269e-04	1.00
EPI_ISL_523380	3.904e-05	3.362e-05	8.734e-04	1.06
NODE_0000252	1.159e-05	2.306e-22	8.264e-04	1.00
EPI_ISL_523065	2.970e-05	3.362e-05	8.643e-04	1.05
NODE_0000253	4.476e-06	2.306e-22	8.269e-04	1.00
EPI_ISL_523063	2.523e-05	3.362e-05	8.665e-04	1.05
NODE_0000258	4.242e-07	2.306e-22	8.268e-04	1.00
EPI_ISL_523064	2.480e-05	3.362e-05	8.702e-04	1.05
NODE_0000259	1.430e-05	2.306e-22	7.418e-04	0.90
EPI_ISL_577749	7.829e-05	1.009e-04	9.447e-04	1.14
EPI_ISL_523381	8.244e-06	2.851e-22	6.966e-04	0.84
NODE_0000273	7.618e-05	1.672e-04	1.237e-03	1.50
EPI_ISL_577773	5.644e-05	3.363e-05	8.510e-04	1.03
EPI_ISL_577764	5.418e-05	3.365e-05	8.671e-04	1.05
NODE_0000305	9.260e-05	1.672e-04	1.344e-03	1.62
EPI_ISL_632429	4.518e-05	1.009e-04	1.133e-03	1.37
EPI_ISL_632439	9.263e-05	1.346e-04	1.045e-03	1.26
NODE_0000264	3.358e-05	2.279e-22	2.994e-04	0.36
EPI_ISL_722413	2.968e-05	2.828e-22	5.839e-04	0.71
NODE_0000267	8.904e-06	2.279e-22	8.254e-04	1.00
EPI_ISL_632430	2.698e-06	2.828e-22	8.210e-04	0.99
EPI_ISL_632428	2.698e-06	2.819e-22	8.210e-04	0.99
NODE_0000310	6.205e-05	3.344e-05	5.013e-04	0.61
EPI_ISL_632434	1.025e-05	2.824e-22	8.270e-04	1.00
NODE_0000249	6.764e-06	2.273e-22	8.270e-04	1.00
EPI_ISL_722418	3.964e-05	3.364e-05	8.193e-04	0.99
NODE_0000260	1.266e-05	2.273e-22	8.270e-04	1.00
EPI_ISL_722416	2.698e-05	2.803e-22	4.000e-04	0.48
EPI_ISL_722414	2.698e-05	2.824e-22	4.000e-04	0.48
NODE_0000261	7.814e-06	2.299e-22	8.270e-04	1.00
NODE_0000301	5.015e-05	3.343e-05	7.577e-04	0.92
EPI_ISL_577799	3.238e-05	3.363e-05	9.063e-04	1.10
EPI_ISL_577801	3.238e-05	2.846e-22	5.839e-04	0.71
NODE_0000268	6.817e-06	2.299e-22	8.270e-04	1.00
EPI_ISL_577787	5.763e-05	3.362e-05	7.214e-04	0.87
NODE_0000269	2.533e-06	2.299e-22	7.855e-04	0.95
EPI_ISL_577808	7.317e-05	3.364e-05	6.401e-04	0.77
NODE_0000270	6.406e-06	2.299e-22	8.270e-04	1.00
EPI_ISL_577800	6.677e-05	3.363e-05	6.401e-04	0.77
NODE_0000271	2.619e-06	2.299e-22	7.069e-04	0.85
EPI_ISL_722439	1.590e-04	3.363e-05	2.805e-04	0.34
NODE_0000272	1.411e-06	2.299e-22	8.255e-04	1.00
EPI_ISL_632486	1.576e-04	3.362e-05	2.838e-04	0.34
NODE_0000274	1.299e-05	2.299e-22	8.243e-04	1.00
NODE_0000275	6.490e-06	2.299e-22	8.244e-04	1.00
NODE_0000276	7.107e-06	2.299e-22	8.258e-04	1.00
EPI_ISL_577772	2.260e-06	2.846e-22	8.218e-04	0.99
EPI_ISL_577767	0.000e+00	2.846e-22	8.268e-04	1.00
NODE_0000277	4.892e-06	2.299e-22	8.270e-04	1.00
EPI_ISL_722437	1.310e-04	3.363e-05	2.987e-04	0.36
NODE_0000278	3.693e-05	2.299e-22	8.270e-04	1.00
EPI_ISL_632488	9.634e-05	3.362e-05	2.931e-04	0.35
NODE_0000303	8.487e-05	1.003e-04	7.130e-04	0.86
EPI_ISL_722450	5.666e-05	3.362e-05	7.012e-04	0.85
EPI_ISL_722448	5.666e-05	3.362e-05	7.012e-04	0.85
EPI_ISL_722449	5.666e-05	2.838e-22	2.701e-04	0.33
NODE_0000280	6.322e-06	2.299e-22	8.254e-04	1.00
NODE_0000281	1.340e-05	2.299e-22	8.263e-04	1.00
NODE_0000282	1.856e-05	2.299e-22	8.270e-04	1.00
EPI_ISL_577809	1.599e-05	2.835e-22	3.393e-04	0.41
EPI_ISL_632450	5.666e-05	2.846e-22	1.258e-04	0.15
NODE_0000283	1.739e-05	2.299e-22	8.270e-04	1.00
EPI_ISL_577810	1.716e-05	2.838e-22	3.393e-04	0.41
EPI_ISL_632455	6.009e-05	3.362e-05	4.658e-04	0.56
NODE_0000284	4.072e-05	2.299e-22	8.260e-04	1.00
NODE_0000285	7.441e-06	2.299e-22	8.270e-04	1.00
EPI_ISL_632454	4.272e-05	2.836e-22	1.207e-04	0.15
NODE_0000287	7.209e-05	3.343e-05	3.444e-04	0.42
EPI_ISL_632484	0.000e+00	2.840e-22	8.270e-04	1.00
EPI_ISL_722420	1.808e-05	2.845e-22	6.528e-04	0.79
NODE_0000288	5.141e-06	2.299e-22	8.270e-04	1.00
EPI_ISL_632453	4.502e-05	2.846e-22	1.207e-04	0.15
NODE_0000293	3.267e-05	3.343e-05	4.803e-04	0.58
EPI_ISL_722446	4.624e-05	3.363e-05	8.144e-04	0.98
EPI_ISL_722440	6.206e-05	2.842e-22	2.540e-04	0.31
EPI_ISL_632458	2.365e-05	2.831e-22	7.107e-04	0.86
EPI_ISL_632456	2.365e-05	2.842e-22	7.107e-04	0.86
EPI_ISL_632457	2.365e-05	2.833e-22	7.107e-04	0.86
EPI_ISL_632492	5.528e-05	3.363e-05	7.387e-04	0.89
NODE_0000299	4.631e-05	6.686e-05	9.758e-04	1.18
EPI_ISL_632489	1.349e-05	2.834e-22	8.216e-04	0.99
EPI_ISL_632490	1.349e-05	2.823e-22	8.216e-04	0.99
