#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_668803	4.646e-05	1.006e-04	3.815e-04	1.40
EPI_ISL_683317	2.706e-05	3.352e-05	2.990e-04	1.10
NODE_0001217	3.846e-05	6.663e-05	3.444e-04	1.26
EPI_ISL_668738	1.322e-05	3.353e-05	2.990e-04	1.10
EPI_ISL_711400	2.366e-05	3.352e-05	2.778e-04	1.02
EPI_ISL_668743	1.322e-05	3.767e-22	1.929e-04	0.71
EPI_ISL_713443	1.844e-05	3.352e-05	2.900e-04	1.06
EPI_ISL_749512	3.411e-05	6.705e-05	3.292e-04	1.21
NODE_0000170	1.733e-05	2.714e-22	2.359e-04	0.86
NODE_0000173	5.128e-06	2.714e-22	2.728e-04	1.00
EPI_ISL_683020	2.251e-05	3.352e-05	2.934e-04	1.07
EPI_ISL_683021	2.251e-05	3.352e-05	2.934e-04	1.07
NODE_0000175	3.025e-06	2.714e-22	2.722e-04	1.00
EPI_ISL_620176	0.000e+00	3.781e-22	2.730e-04	1.00
NODE_0000177	6.713e-06	2.714e-22	2.694e-04	0.99
EPI_ISL_683022	1.790e-05	3.262e-18	2.003e-04	0.73
EPI_ISL_683316	0.000e+00	3.262e-18	2.712e-04	0.99
NODE_0000201	6.377e-06	2.730e-22	2.730e-04	1.00
NODE_0000202	6.021e-06	2.730e-22	2.730e-04	1.00
NODE_0001271	6.452e-05	3.331e-05	2.497e-04	0.91
EPI_ISL_641415	1.497e-05	3.353e-05	2.831e-04	1.04
NODE_0000181	1.399e-05	2.729e-22	2.042e-04	0.75
EPI_ISL_929286	1.590e-05	3.353e-05	2.938e-04	1.08
NODE_0000184	7.133e-06	2.729e-22	2.729e-04	1.00
EPI_ISL_1869744	3.546e-06	3.785e-22	2.070e-04	0.76
EPI_ISL_668789	3.546e-06	3.785e-22	2.070e-04	0.76
NODE_0001275	1.507e-05	3.331e-05	3.012e-04	1.10
EPI_ISL_750507	3.571e-05	1.006e-04	3.780e-04	1.38
EPI_ISL_713444	2.004e-05	3.353e-05	2.831e-04	1.04
EPI_ISL_1065939	2.004e-05	3.353e-05	2.831e-04	1.04
EPI_ISL_714388	2.004e-05	3.353e-05	2.831e-04	1.04
EPI_ISL_1025922	2.004e-05	3.353e-05	2.831e-04	1.04
NODE_0001280	6.228e-06	3.331e-05	2.927e-04	1.07
EPI_ISL_713436	1.382e-05	3.815e-22	1.821e-04	0.67
EPI_ISL_844301	2.948e-05	6.705e-05	3.343e-04	1.22
EPI_ISL_844303	1.904e-05	6.705e-05	3.448e-04	1.26
NODE_0000187	7.808e-07	2.741e-22	2.683e-04	0.98
EPI_ISL_711399	2.448e-05	3.353e-05	2.815e-04	1.03
NODE_0000191	5.831e-06	2.741e-22	2.730e-04	1.00
EPI_ISL_747741	2.387e-05	3.353e-05	2.687e-04	0.98
EPI_ISL_747743	2.387e-05	3.800e-22	1.301e-04	0.48
NODE_0000218	6.700e-06	2.730e-22	2.148e-04	0.79
EPI_ISL_641488	4.072e-05	3.352e-05	2.976e-04	1.09
NODE_0000219	1.299e-05	2.730e-22	2.710e-04	0.99
NODE_0000221	7.421e-06	2.730e-22	2.730e-04	1.00
NODE_0001226	3.721e-05	3.331e-05	2.795e-04	1.02
EPI_ISL_683310	5.479e-06	3.262e-18	2.486e-04	0.91
EPI_ISL_683311	5.479e-06	3.352e-05	3.010e-04	1.10
NODE_0001263	3.804e-05	3.331e-05	2.572e-04	0.94
EPI_ISL_683019	2.106e-05	3.352e-05	3.024e-04	1.11
EPI_ISL_668758	2.926e-05	6.705e-05	3.452e-04	1.26
EPI_ISL_683018	2.106e-05	3.352e-05	3.024e-04	1.11
NODE_0000225	1.062e-05	2.718e-22	2.718e-04	1.00
EPI_ISL_683231	0.000e+00	3.259e-18	2.645e-04	0.97
EPI_ISL_683017	1.044e-05	3.259e-18	2.212e-04	0.81
NODE_0000231	3.515e-06	2.730e-22	2.730e-04	1.00
NODE_0000232	7.708e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_641439	2.844e-05	3.355e-05	2.790e-04	1.02
EPI_ISL_641451	2.248e-05	3.352e-05	2.924e-04	1.07
NODE_0000233	2.695e-06	2.730e-22	2.332e-04	0.85
NODE_0000234	6.967e-06	2.730e-22	2.671e-04	0.98
NODE_0000235	1.113e-05	2.730e-22	2.729e-04	1.00
EPI_ISL_641500	1.909e-05	3.352e-05	3.037e-04	1.11
EPI_ISL_619061	2.431e-05	3.353e-05	3.003e-04	1.10
NODE_0000236	7.894e-06	2.730e-22	2.713e-04	0.99
NODE_0000237	2.078e-05	2.730e-22	2.727e-04	1.00
NODE_0000238	1.268e-05	2.730e-22	2.729e-04	1.00
EPI_ISL_683059	1.050e-05	3.352e-05	2.744e-04	1.01
EPI_ISL_668791	1.497e-05	3.352e-05	2.623e-04	0.96
NODE_0000240	7.752e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_669772	1.468e-05	3.353e-05	2.760e-04	1.01
EPI_ISL_683032	1.617e-05	3.352e-05	2.721e-04	1.00
NODE_0000241	6.267e-06	2.730e-22	2.730e-04	1.00
NODE_0000242	1.497e-05	2.730e-22	2.730e-04	1.00
EPI_ISL_670743	1.675e-05	3.352e-05	2.858e-04	1.05
NODE_0001188	1.153e-05	3.331e-05	2.960e-04	1.08
EPI_ISL_618681	0.000e+00	3.262e-18	2.730e-04	1.00
EPI_ISL_683181	5.967e-06	3.262e-18	2.650e-04	0.97
NODE_0000244	1.497e-05	2.730e-22	2.730e-04	1.00
EPI_ISL_1889312	1.676e-05	3.353e-05	2.853e-04	1.04
NODE_0001235	1.153e-05	3.331e-05	2.956e-04	1.08
EPI_ISL_683226	2.238e-06	3.262e-18	2.718e-04	1.00
EPI_ISL_618723	0.000e+00	3.772e-22	2.730e-04	1.00
NODE_0000247	6.434e-06	2.730e-22	2.721e-04	1.00
NODE_0000248	7.969e-06	2.730e-22	2.719e-04	1.00
NODE_0000249	7.120e-06	2.730e-22	2.722e-04	1.00
EPI_ISL_641489	0.000e+00	3.773e-22	2.730e-04	1.00
NODE_0000251	1.716e-05	2.730e-22	2.184e-04	0.80
EPI_ISL_683091	1.716e-05	3.791e-22	2.184e-04	0.80
EPI_ISL_641446	0.000e+00	3.735e-22	2.730e-04	1.00
NODE_0000252	2.173e-05	2.730e-22	2.729e-04	1.00
EPI_ISL_683230	1.374e-05	3.352e-05	2.847e-04	1.04
NODE_0001269	1.928e-05	3.331e-05	2.951e-04	1.08
EPI_ISL_682561	1.310e-05	3.352e-05	2.964e-04	1.09
EPI_ISL_683159	8.627e-06	3.826e-22	2.070e-04	0.76
EPI_ISL_669796	2.660e-06	3.272e-18	2.369e-04	0.87
NODE_0000254	6.903e-06	2.730e-22	2.673e-04	0.98
NODE_0000255	7.760e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_683229	2.877e-05	3.352e-05	2.899e-04	1.06
NODE_0001261	2.750e-05	3.331e-05	2.982e-04	1.09
EPI_ISL_683110	1.246e-05	3.352e-05	3.037e-04	1.11
NODE_0000257	7.064e-06	2.720e-22	2.723e-04	1.00
EPI_ISL_683109	5.396e-06	3.768e-22	2.327e-04	0.85
EPI_ISL_669794	2.412e-06	3.262e-18	2.463e-04	0.90
NODE_0000258	6.804e-06	2.730e-22	2.707e-04	0.99
NODE_0000259	7.350e-06	2.730e-22	2.722e-04	1.00
EPI_ISL_641449	0.000e+00	3.793e-22	2.730e-04	1.00
EPI_ISL_641438	5.967e-06	3.733e-22	2.650e-04	0.97
NODE_0000260	1.455e-05	2.730e-22	2.491e-04	0.91
NODE_0000262	7.543e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_683111	2.106e-05	3.352e-05	2.906e-04	1.06
EPI_ISL_668752	2.106e-05	3.352e-05	2.906e-04	1.06
NODE_0000264	1.976e-06	2.730e-22	2.653e-04	0.97
NODE_0000265	1.107e-05	2.730e-22	2.720e-04	1.00
NODE_0000266	7.637e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_669813	2.698e-06	3.785e-22	2.348e-04	0.86
EPI_ISL_669812	2.698e-06	3.785e-22	2.348e-04	0.86
NODE_0000268	7.637e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_683113	7.919e-06	3.785e-22	2.086e-04	0.76
EPI_ISL_1871407	2.698e-06	3.780e-22	2.348e-04	0.86
NODE_0000269	7.182e-06	2.730e-22	2.729e-04	1.00
NODE_0000270	4.527e-06	2.730e-22	2.730e-04	1.00
EPI_ISL_683207	0.000e+00	3.783e-22	2.660e-04	0.97
EPI_ISL_683208	0.000e+00	3.762e-22	2.660e-04	0.97
NODE_0000272	9.002e-06	2.730e-22	2.729e-04	1.00
EPI_ISL_670722	0.000e+00	3.767e-22	2.533e-04	0.93
EPI_ISL_683193	1.492e-06	3.785e-22	2.473e-04	0.91
NODE_0000253	3.076e-05	2.730e-22	2.730e-04	1.00
EPI_ISL_683062	5.923e-05	6.705e-05	2.536e-04	0.93
NODE_0001062	1.790e-05	3.331e-05	2.527e-04	0.93
EPI_ISL_683015	4.357e-05	6.705e-05	3.369e-04	1.23
EPI_ISL_1874121	5.178e-05	6.705e-05	3.229e-04	1.18
EPI_ISL_1885763	5.178e-05	6.706e-05	3.229e-04	1.18
EPI_ISL_713451	5.700e-05	6.714e-05	3.122e-04	1.14
EPI_ISL_713457	5.700e-05	6.705e-05	3.121e-04	1.14
EPI_ISL_1867165	5.178e-05	6.705e-05	3.229e-04	1.18
EPI_ISL_713439	5.700e-05	6.705e-05	3.121e-04	1.14
EPI_ISL_714397	5.178e-05	6.706e-05	3.229e-04	1.18
NODE_0001093	3.736e-05	3.331e-05	2.986e-04	1.09
EPI_ISL_683099	6.955e-06	3.764e-22	2.213e-04	0.81
EPI_ISL_683100	6.955e-06	3.352e-05	3.036e-04	1.11
NODE_0001101	4.655e-05	1.333e-04	4.137e-04	1.52
EPI_ISL_668779	0.000e+00	3.760e-22	2.712e-04	0.99
EPI_ISL_668792	0.000e+00	3.768e-22	2.712e-04	0.99
NODE_0001140	3.840e-05	6.663e-05	3.386e-04	1.24
EPI_ISL_711401	2.382e-05	3.749e-22	2.027e-04	0.74
EPI_ISL_750509	3.426e-05	3.352e-05	2.825e-04	1.03
NODE_0001094	3.611e-05	3.331e-05	2.985e-04	1.09
EPI_ISL_668783	1.044e-05	3.352e-05	3.025e-04	1.11
EPI_ISL_682992	0.000e+00	3.764e-22	2.579e-04	0.94
EPI_ISL_714387	2.088e-05	3.354e-05	2.859e-04	1.05
NODE_0001118	2.181e-05	3.331e-05	3.021e-04	1.11
EPI_ISL_926465	1.952e-05	3.352e-05	2.961e-04	1.08
NODE_0001119	1.639e-05	3.331e-05	3.019e-04	1.11
EPI_ISL_683133	9.094e-06	3.352e-05	3.028e-04	1.11
EPI_ISL_683134	9.094e-06	3.746e-22	2.123e-04	0.78
EPI_ISL_683132	9.094e-06	3.352e-05	3.028e-04	1.11
NODE_0001130	3.158e-05	3.331e-05	3.022e-04	1.11
EPI_ISL_668795	1.497e-05	3.352e-05	2.990e-04	1.10
EPI_ISL_1894644	9.751e-06	3.353e-05	3.035e-04	1.11
NODE_0001132	2.019e-05	3.331e-05	2.993e-04	1.10
EPI_ISL_714413	0.000e+00	3.274e-18	2.659e-04	0.97
EPI_ISL_1889305	0.000e+00	3.274e-18	2.659e-04	0.97
NODE_0001078	2.020e-05	3.331e-05	3.033e-04	1.11
NODE_0000285	1.872e-05	2.705e-22	2.669e-04	0.98
EPI_ISL_683106	5.396e-06	3.764e-22	2.212e-04	0.81
EPI_ISL_683105	5.396e-06	3.764e-22	2.212e-04	0.81
NODE_0001080	2.972e-05	1.333e-04	4.162e-04	1.52
EPI_ISL_1879033	1.752e-05	3.717e-22	2.730e-04	1.00
NODE_0000287	6.552e-06	2.666e-22	2.668e-04	0.98
EPI_ISL_750508	1.619e-05	3.717e-22	2.730e-04	1.00
EPI_ISL_1862905	1.619e-05	3.709e-22	2.730e-04	1.00
NODE_0001064	3.158e-05	6.663e-05	3.303e-04	1.21
EPI_ISL_683125	1.497e-05	3.353e-05	2.914e-04	1.07
EPI_ISL_714405	2.019e-05	1.341e-04	4.059e-04	1.49
EPI_ISL_683039	1.050e-05	3.749e-22	1.928e-04	0.71
EPI_ISL_683126	1.497e-05	3.352e-05	2.914e-04	1.07
NODE_0001068	6.283e-06	3.331e-05	2.982e-04	1.09
EPI_ISL_714394	1.391e-05	6.705e-05	3.437e-04	1.26
EPI_ISL_792839	8.690e-06	3.352e-05	3.031e-04	1.11
NODE_0001069	3.158e-05	6.663e-05	3.425e-04	1.25
EPI_ISL_668793	1.497e-05	3.753e-22	2.070e-04	0.76
EPI_ISL_668800	1.497e-05	3.353e-05	3.020e-04	1.11
EPI_ISL_683162	2.019e-05	3.353e-05	2.952e-04	1.08
EPI_ISL_683163	2.019e-05	3.747e-22	1.804e-04	0.66
NODE_0001070	6.180e-06	3.331e-05	2.955e-04	1.08
EPI_ISL_794434	2.968e-05	3.744e-22	1.424e-04	0.52
NODE_0001071	5.623e-06	3.331e-05	2.965e-04	1.09
EPI_ISL_668770	8.392e-06	3.353e-05	2.991e-04	1.10
NODE_0000293	3.171e-06	2.683e-22	2.730e-04	1.00
EPI_ISL_668812	0.000e+00	3.738e-22	2.691e-04	0.99
EPI_ISL_668830	5.221e-06	3.744e-22	2.542e-04	0.93
NODE_0001141	2.036e-05	3.332e-05	2.879e-04	1.05
EPI_ISL_668811	2.619e-05	6.705e-05	3.386e-04	1.24
EPI_ISL_714393	3.141e-05	1.006e-04	3.812e-04	1.40
EPI_ISL_668786	2.619e-05	1.006e-04	3.828e-04	1.40
EPI_ISL_683179	2.917e-05	6.705e-05	3.345e-04	1.23
NODE_0001154	5.958e-06	6.662e-05	3.285e-04	1.20
EPI_ISL_683171	2.396e-05	3.352e-05	2.912e-04	1.07
NODE_0001155	1.258e-05	3.331e-05	2.934e-04	1.07
EPI_ISL_668807	7.651e-06	6.705e-05	3.349e-04	1.23
EPI_ISL_749514	2.854e-05	6.705e-05	3.378e-04	1.24
NODE_0001156	1.884e-05	9.994e-05	3.798e-04	1.39
EPI_ISL_1867176	1.257e-05	3.393e-05	3.023e-04	1.11
EPI_ISL_683135	8.094e-06	3.753e-22	2.618e-04	0.96
EPI_ISL_683136	8.094e-06	3.757e-22	2.618e-04	0.96
EPI_ISL_683137	8.094e-06	3.757e-22	2.618e-04	0.96
NODE_0000298	5.809e-06	2.705e-22	2.351e-04	0.86
NODE_0000299	7.236e-06	2.705e-22	2.730e-04	1.00
EPI_ISL_683143	1.389e-05	3.352e-05	2.966e-04	1.09
EPI_ISL_683121	1.315e-05	3.352e-05	2.977e-04	1.09
NODE_0000300	6.299e-06	2.705e-22	2.679e-04	0.98
NODE_0000301	4.416e-06	2.705e-22	2.730e-04	1.00
EPI_ISL_683169	1.340e-05	3.352e-05	2.992e-04	1.10
NODE_0000302	6.851e-06	2.705e-22	2.726e-04	1.00
EPI_ISL_714404	8.038e-06	3.657e-22	1.928e-04	0.71
EPI_ISL_683170	6.546e-06	3.766e-22	2.004e-04	0.73
NODE_0000303	3.846e-06	2.705e-22	2.730e-04	1.00
EPI_ISL_669787	1.024e-05	3.352e-05	3.028e-04	1.11
NODE_0000304	6.103e-06	2.705e-22	2.730e-04	1.00
EPI_ISL_683144	4.881e-06	3.764e-22	2.086e-04	0.76
EPI_ISL_683096	1.897e-06	3.764e-22	2.238e-04	0.82
NODE_0000305	1.849e-05	2.714e-22	2.400e-04	0.88
NODE_0000306	4.570e-07	2.714e-22	2.730e-04	1.00
NODE_0000307	7.315e-06	2.714e-22	2.730e-04	1.00
EPI_ISL_670731	1.507e-05	3.353e-05	2.980e-04	1.09
EPI_ISL_683016	1.731e-05	3.352e-05	2.943e-04	1.08
NODE_0000308	7.754e-06	2.714e-22	2.730e-04	1.00
EPI_ISL_669795	1.463e-05	3.352e-05	2.975e-04	1.09
NODE_0001126	1.985e-05	3.331e-05	2.977e-04	1.09
EPI_ISL_668794	0.000e+00	3.764e-22	2.661e-04	0.97
EPI_ISL_668798	0.000e+00	3.772e-22	2.661e-04	0.97
NODE_0000311	7.070e-07	2.714e-22	2.729e-04	1.00
NODE_0000314	1.694e-07	2.714e-22	2.730e-04	1.00
NODE_0000317	7.110e-06	2.714e-22	2.719e-04	1.00
NODE_0000318	1.219e-05	2.714e-22	2.730e-04	1.00
EPI_ISL_668829	1.310e-05	3.353e-05	2.823e-04	1.03
EPI_ISL_668772	1.310e-05	3.353e-05	2.823e-04	1.03
NODE_0000319	1.219e-05	2.714e-22	2.730e-04	1.00
EPI_ISL_714409	1.310e-05	3.353e-05	2.823e-04	1.03
EPI_ISL_714398	1.310e-05	3.353e-05	2.823e-04	1.03
NODE_0000320	6.642e-06	2.714e-22	2.730e-04	1.00
NODE_0000322	1.079e-05	2.714e-22	2.726e-04	1.00
EPI_ISL_1869656	1.497e-05	3.352e-05	2.800e-04	1.03
EPI_ISL_1894917	1.497e-05	3.352e-05	2.800e-04	1.03
NODE_0001135	7.007e-06	3.331e-05	3.029e-04	1.11
EPI_ISL_682376	1.876e-05	3.352e-05	3.037e-04	1.11
NODE_0000324	5.506e-06	2.717e-22	2.720e-04	1.00
EPI_ISL_713437	1.847e-05	3.778e-22	2.129e-04	0.78
NODE_0000325	9.958e-07	2.717e-22	2.730e-04	1.00
EPI_ISL_669799	1.813e-06	3.786e-22	2.715e-04	0.99
EPI_ISL_668775	7.034e-06	3.786e-22	2.596e-04	0.95
NODE_0000326	3.790e-07	2.714e-22	2.730e-04	1.00
NODE_0000327	6.849e-06	2.714e-22	2.730e-04	1.00
NODE_0000329	5.987e-06	2.714e-22	2.730e-04	1.00
EPI_ISL_927270	1.414e-05	3.352e-05	2.893e-04	1.06
EPI_ISL_641416	4.443e-06	3.352e-05	3.031e-04	1.11
NODE_0000333	6.218e-06	2.714e-22	2.730e-04	1.00
EPI_ISL_668806	1.391e-05	3.352e-05	2.891e-04	1.06
NODE_0001127	6.490e-06	3.331e-05	3.013e-04	1.10
EPI_ISL_927431	1.264e-05	3.352e-05	2.993e-04	1.10
EPI_ISL_668751	7.419e-06	3.755e-22	2.210e-04	0.81
EPI_ISL_668749	7.419e-06	3.764e-22	2.210e-04	0.81
NODE_0000335	6.383e-06	2.714e-22	2.626e-04	0.96
NODE_0000337	6.773e-06	2.714e-22	2.730e-04	1.00
EPI_ISL_668835	1.382e-05	3.353e-05	3.006e-04	1.10
NODE_0000340	4.233e-07	2.714e-22	2.726e-04	1.00
NODE_0000341	6.767e-06	2.714e-22	2.728e-04	1.00
EPI_ISL_683152	7.374e-06	3.262e-18	2.070e-04	0.76
EPI_ISL_683147	7.374e-06	3.262e-18	2.070e-04	0.76
NODE_0000342	6.767e-06	2.714e-22	2.728e-04	1.00
EPI_ISL_683129	7.374e-06	3.772e-22	2.070e-04	0.76
EPI_ISL_683130	7.374e-06	3.783e-22	2.070e-04	0.76
NODE_0000345	2.061e-07	2.714e-22	2.730e-04	1.00
NODE_0000348	7.192e-06	2.714e-22	2.725e-04	1.00
NODE_0000349	6.449e-06	2.714e-22	2.728e-04	1.00
EPI_ISL_683141	7.491e-06	3.778e-22	2.075e-04	0.76
EPI_ISL_683153	7.491e-06	3.780e-22	2.075e-04	0.76
NODE_0000351	6.298e-06	2.714e-22	2.730e-04	1.00
EPI_ISL_683122	6.896e-06	3.262e-18	2.070e-04	0.76
EPI_ISL_815645	6.896e-06	3.768e-22	2.070e-04	0.76
NODE_0000352	6.856e-06	2.714e-22	2.730e-04	1.00
NODE_0000353	6.598e-06	2.714e-22	2.725e-04	1.00
EPI_ISL_668822	6.932e-06	3.766e-22	2.070e-04	0.76
EPI_ISL_683098	4.695e-06	3.772e-22	2.185e-04	0.80
NODE_0001112	6.984e-06	3.331e-05	3.036e-04	1.11
EPI_ISL_683157	7.292e-06	3.754e-22	2.661e-04	0.97
EPI_ISL_683156	7.292e-06	3.764e-22	2.661e-04	0.97
EPI_ISL_683131	7.292e-06	3.764e-22	2.661e-04	0.97
NODE_0000868	6.395e-06	2.756e-22	3.431e-04	1.26
NODE_0000359	1.164e-04	2.739e-22	3.441e-05	0.13
NODE_0000362	7.914e-06	2.739e-22	2.730e-04	1.00
NODE_0000365	1.943e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_618071	3.888e-05	3.349e-05	2.219e-04	0.81
EPI_ISL_626343	4.335e-05	3.348e-05	2.100e-04	0.77
NODE_0000366	1.928e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_618295	7.035e-05	3.349e-05	1.522e-04	0.56
NODE_0000879	3.517e-05	3.330e-05	2.371e-04	0.87
EPI_ISL_622265	9.083e-06	3.348e-05	3.010e-04	1.10
EPI_ISL_618072	3.862e-06	3.290e-18	2.661e-04	0.97
NODE_0000369	6.415e-06	2.739e-22	2.698e-04	0.99
NODE_0000371	1.548e-05	2.739e-22	2.730e-04	1.00
NODE_0000372	1.220e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_618066	3.213e-05	3.349e-05	2.322e-04	0.85
EPI_ISL_618117	3.735e-05	3.349e-05	2.178e-04	0.80
NODE_0000374	1.215e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_618170	4.784e-05	3.349e-05	1.915e-04	0.70
EPI_ISL_618150	4.262e-05	3.349e-05	2.042e-04	0.75
NODE_0000376	1.387e-05	2.739e-22	2.730e-04	1.00
NODE_0000377	8.533e-06	2.739e-22	2.730e-04	1.00
EPI_ISL_618169	5.308e-05	6.697e-05	2.825e-04	1.03
EPI_ISL_618189	5.830e-05	3.349e-05	1.796e-04	0.66
NODE_0000378	6.791e-06	2.739e-22	1.056e-04	0.39
NODE_0000381	1.971e-05	2.739e-22	2.730e-04	1.00
NODE_0000384	1.945e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_618046	0.000e+00	3.749e-22	2.666e-04	0.98
EPI_ISL_618116	5.221e-06	3.803e-22	2.495e-04	0.91
NODE_0000387	2.467e-05	2.739e-22	2.729e-04	1.00
EPI_ISL_622272	0.000e+00	3.803e-22	2.516e-04	0.92
EPI_ISL_622269	5.221e-06	3.539e-22	2.281e-04	0.84
NODE_0000388	1.266e-05	2.739e-22	2.714e-04	0.99
NODE_0000389	2.089e-05	2.739e-22	2.730e-04	1.00
NODE_0000390	1.605e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_618161	0.000e+00	3.803e-22	2.374e-04	0.87
EPI_ISL_626341	5.221e-06	3.786e-22	2.115e-04	0.77
NODE_0000391	1.605e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_622277	0.000e+00	3.784e-22	2.367e-04	0.87
EPI_ISL_714932	0.000e+00	3.796e-22	2.367e-04	0.87
NODE_0000393	8.385e-06	2.739e-22	2.730e-04	1.00
NODE_0000394	1.811e-05	2.739e-22	2.729e-04	1.00
EPI_ISL_618092	0.000e+00	3.811e-22	2.715e-04	0.99
EPI_ISL_626345	4.475e-06	3.786e-22	2.619e-04	0.96
NODE_0000395	1.811e-05	2.739e-22	2.730e-04	1.00
EPI_ISL_671262	0.000e+00	3.800e-22	2.714e-04	0.99
EPI_ISL_626340	7.459e-06	3.786e-22	2.513e-04	0.92
NODE_0000863	5.982e-05	3.330e-05	3.036e-04	1.11
NODE_0000397	1.027e-04	2.374e-18	2.730e-05	0.10
NODE_0000398	2.680e-05	2.374e-18	2.722e-04	1.00
EPI_ISL_626351	0.000e+00	3.791e-22	2.473e-04	0.91
EPI_ISL_626349	0.000e+00	3.788e-22	2.473e-04	0.91
NODE_0000399	1.564e-05	2.374e-18	2.729e-04	1.00
EPI_ISL_618043	4.449e-06	3.813e-22	2.661e-04	0.97
NODE_0000401	8.924e-06	2.374e-18	2.727e-04	1.00
EPI_ISL_626342	0.000e+00	3.797e-22	2.560e-04	0.94
EPI_ISL_626350	2.238e-06	3.797e-22	2.473e-04	0.91
NODE_0000805	1.341e-05	6.659e-05	3.411e-04	1.25
EPI_ISL_1272293	2.063e-04	5.028e-04	5.600e-04	2.05
EPI_ISL_7856666	2.489e-04	5.362e-04	5.256e-04	1.93
EPI_ISL_5259275	1.534e-04	2.349e-04	3.879e-04	1.42
EPI_ISL_8163103	2.727e-04	7.043e-04	6.097e-04	2.23
EPI_ISL_570625	1.511e-04	3.017e-04	4.652e-04	1.70
NODE_0000832	5.219e-05	6.659e-05	3.211e-04	1.18
EPI_ISL_1078834	2.220e-04	2.682e-04	3.233e-04	1.18
EPI_ISL_2185692	2.572e-04	6.377e-04	5.795e-04	2.12
NODE_0000834	2.810e-04	6.668e-04	5.459e-04	2.00
EPI_ISL_3218557	1.069e-04	1.342e-04	3.693e-04	1.35
EPI_ISL_2801426	3.957e-04	3.359e-04	2.208e-04	0.81
NODE_0000850	4.797e-05	3.330e-05	2.960e-04	1.08
EPI_ISL_2617867	1.255e-04	4.020e-04	5.609e-04	2.05
NODE_0000408	3.109e-06	2.769e-22	2.730e-04	1.00
EPI_ISL_1203276	1.754e-04	2.348e-04	3.178e-04	1.16
NODE_0000852	3.260e-05	3.330e-05	2.820e-04	1.03
EPI_ISL_5074846	5.180e-05	1.340e-04	3.777e-04	1.38
EPI_ISL_2211279	2.474e-04	2.348e-04	2.435e-04	0.89
NODE_0000835	4.580e-05	6.659e-05	3.430e-04	1.26
EPI_ISL_2631275	2.008e-04	4.020e-04	4.651e-04	1.70
NODE_0000836	4.014e-05	1.332e-04	4.122e-04	1.51
NODE_0000837	4.102e-05	9.991e-05	3.799e-04	1.39
EPI_ISL_616490	3.462e-05	6.698e-05	3.446e-04	1.26
EPI_ISL_617635	2.939e-05	3.349e-05	2.953e-04	1.08
NODE_0000838	7.333e-05	1.332e-04	3.976e-04	1.46
EPI_ISL_641414	5.452e-05	2.010e-04	4.750e-04	1.74
EPI_ISL_625895	5.452e-05	1.340e-04	4.079e-04	1.49
NODE_0000414	5.229e-05	2.684e-22	9.152e-05	0.34
EPI_ISL_683215	0.000e+00	3.737e-22	2.579e-04	0.94
EPI_ISL_641399	4.475e-06	3.731e-22	2.398e-04	0.88
NODE_0000854	4.372e-05	3.330e-05	2.992e-04	1.10
EPI_ISL_786254	1.596e-04	3.021e-04	4.185e-04	1.53
NODE_0000855	4.071e-05	1.999e-04	4.726e-04	1.73
EPI_ISL_625756	1.294e-04	2.681e-04	4.480e-04	1.64
NODE_0000856	7.056e-05	2.665e-04	5.239e-04	1.92
EPI_ISL_615616	2.226e-05	6.698e-05	3.402e-04	1.25
NODE_0000857	2.229e-05	6.660e-05	3.422e-04	1.25
EPI_ISL_641419	2.906e-05	3.666e-22	1.063e-04	0.39
EPI_ISL_641420	2.906e-05	1.341e-04	4.163e-04	1.52
NODE_0000859	3.751e-05	9.991e-05	3.819e-04	1.40
EPI_ISL_683175	1.243e-05	6.698e-05	3.442e-04	1.26
EPI_ISL_683176	1.243e-05	3.349e-05	2.961e-04	1.08
EPI_ISL_683177	1.243e-05	3.700e-22	1.833e-04	0.67
NODE_0000862	7.242e-06	3.330e-05	3.035e-04	1.11
EPI_ISL_711687	1.787e-05	3.349e-05	2.990e-04	1.10
EPI_ISL_711816	1.787e-05	3.684e-22	1.930e-04	0.71
NODE_0000396	4.816e-05	2.766e-22	2.730e-04	1.00
NODE_0000405	5.734e-05	2.766e-22	6.057e-05	0.22
EPI_ISL_6949281	3.222e-05	3.349e-05	1.766e-04	0.65
NODE_0000406	2.222e-05	2.766e-22	2.729e-04	1.00
EPI_ISL_1236740	1.757e-04	3.352e-05	4.922e-05	0.18
EPI_ISL_787269	3.238e-05	3.660e-22	3.284e-05	0.12
NODE_0000806	2.213e-05	3.330e-05	2.600e-04	0.95
EPI_ISL_2716680	2.563e-04	6.710e-05	7.449e-05	0.27
NODE_0000807	8.949e-05	1.665e-04	4.230e-04	1.55
