#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_523032	6.261e-05	6.746e-05	8.231e-04	1.03
NODE_0000042	4.372e-05	3.357e-05	8.909e-04	1.11
EPI_ISL_523029	1.889e-05	3.375e-05	6.707e-04	0.84
EPI_ISL_523030	1.889e-05	3.950e-17	2.534e-04	0.32
EPI_ISL_523033	1.889e-05	3.373e-05	6.706e-04	0.84
NODE_0000167	4.477e-06	3.840e-17	8.008e-04	1.00
NODE_0000033	1.373e-04	1.342e-04	7.622e-04	0.95
EPI_ISL_523053	3.484e-05	3.957e-17	4.482e-04	0.56
EPI_ISL_523059	3.484e-05	6.742e-05	1.012e-03	1.26
NODE_0000174	8.573e-07	3.840e-17	8.008e-04	1.00
EPI_ISL_523015	1.165e-04	6.742e-05	5.272e-04	0.66
NODE_0000194	6.353e-06	3.840e-17	4.886e-04	0.61
EPI_ISL_523014	1.102e-04	6.742e-05	6.557e-04	0.82
NODE_0000195	-2.329e-07	3.840e-17	8.005e-04	1.00
NODE_0000196	2.508e-05	3.840e-17	7.991e-04	1.00
EPI_ISL_523385	8.752e-05	3.954e-17	9.612e-05	0.12
EPI_ISL_447633	0.000e+00	3.954e-17	7.960e-04	0.99
NODE_0000197	1.974e-05	3.840e-17	8.008e-04	1.00
NODE_0000034	1.107e-04	3.355e-05	2.845e-04	0.36
NODE_0000035	3.195e-05	3.355e-05	8.906e-04	1.11
EPI_ISL_523052	2.698e-06	3.955e-17	7.957e-04	0.99
EPI_ISL_523054	2.698e-06	3.955e-17	7.957e-04	0.99
NODE_0000200	3.195e-05	3.841e-17	6.536e-04	0.82
EPI_ISL_523058	2.698e-06	3.955e-17	7.957e-04	0.99
EPI_ISL_523056	2.698e-06	3.955e-17	7.957e-04	0.99
NODE_0000045	3.094e-05	3.355e-05	6.901e-04	0.86
EPI_ISL_523012	5.974e-05	3.371e-05	7.194e-04	0.90
NODE_0000046	2.669e-05	6.711e-05	8.162e-04	1.02
EPI_ISL_523067	8.776e-05	6.742e-05	1.003e-03	1.25
NODE_0000206	4.030e-05	3.842e-17	7.924e-04	0.99
EPI_ISL_523065	4.746e-05	3.371e-05	8.274e-04	1.03
NODE_0000207	1.337e-05	3.842e-17	8.008e-04	1.00
EPI_ISL_523064	3.409e-05	3.371e-05	8.274e-04	1.03
NODE_0000208	-9.874e-07	3.842e-17	8.008e-04	1.00
NODE_0000209	6.859e-06	3.842e-17	7.999e-04	1.00
EPI_ISL_577749	9.386e-05	1.011e-04	8.349e-04	1.04
EPI_ISL_523381	2.603e-05	3.955e-17	4.864e-04	0.61
NODE_0000210	8.509e-06	3.842e-17	8.008e-04	1.00
EPI_ISL_523380	2.438e-05	3.371e-05	8.428e-04	1.05
EPI_ISL_523062	2.656e-05	3.371e-05	8.274e-04	1.03
NODE_0000053	6.922e-05	1.678e-04	1.219e-03	1.52
NODE_0000075	1.264e-04	1.678e-04	1.270e-03	1.59
EPI_ISL_632429	5.844e-05	1.012e-04	1.098e-03	1.37
EPI_ISL_632439	1.044e-04	1.349e-04	1.008e-03	1.26
NODE_0000214	6.446e-06	3.847e-17	3.177e-04	0.40
NODE_0000215	4.394e-05	3.847e-17	7.919e-04	0.99
EPI_ISL_722413	2.556e-05	3.961e-17	5.655e-04	0.71
NODE_0000217	8.055e-06	3.847e-17	8.000e-04	1.00
EPI_ISL_632428	0.000e+00	3.963e-17	7.948e-04	0.99
EPI_ISL_632430	0.000e+00	3.961e-17	7.948e-04	0.99
NODE_0000080	7.825e-05	3.356e-05	7.971e-04	1.00
EPI_ISL_722418	3.501e-05	3.372e-05	7.890e-04	0.99
EPI_ISL_632434	0.000e+00	3.962e-17	8.008e-04	1.00
NODE_0000198	1.612e-05	3.848e-17	8.008e-04	1.00
EPI_ISL_722416	1.889e-05	3.966e-17	3.802e-04	0.47
EPI_ISL_722414	1.889e-05	3.962e-17	3.802e-04	0.47
NODE_0000199	1.293e-06	3.843e-17	8.008e-04	1.00
NODE_0000211	3.966e-05	3.843e-17	8.008e-04	1.00
NODE_0000212	2.754e-05	3.843e-17	8.008e-04	1.00
EPI_ISL_577773	3.756e-05	3.371e-05	7.497e-04	0.94
EPI_ISL_577764	3.537e-05	3.374e-05	7.686e-04	0.96
NODE_0000221	2.612e-05	3.843e-17	8.008e-04	1.00
EPI_ISL_577787	5.430e-05	3.371e-05	6.210e-04	0.78
NODE_0000059	6.371e-05	3.356e-05	6.507e-04	0.81
EPI_ISL_577799	8.094e-06	3.371e-05	8.781e-04	1.10
EPI_ISL_577801	8.094e-06	3.956e-17	5.655e-04	0.71
NODE_0000220	7.169e-06	3.843e-17	8.004e-04	1.00
NODE_0000084	2.160e-04	1.007e-04	5.490e-04	0.69
EPI_ISL_722450	5.009e-05	3.371e-05	6.708e-04	0.84
EPI_ISL_722448	5.009e-05	3.371e-05	6.708e-04	0.84
EPI_ISL_722449	5.009e-05	3.959e-17	2.538e-04	0.32
NODE_0000232	2.028e-05	3.843e-17	7.136e-04	0.89
EPI_ISL_722439	2.020e-04	3.372e-05	2.316e-04	0.29
NODE_0000234	1.215e-05	3.843e-17	8.008e-04	1.00
EPI_ISL_632486	1.899e-04	3.371e-05	2.317e-04	0.29
NODE_0000235	7.691e-06	3.843e-17	8.008e-04	1.00
EPI_ISL_632488	1.822e-04	3.371e-05	2.323e-04	0.29
NODE_0000237	1.197e-05	3.843e-17	8.008e-04	1.00
EPI_ISL_722437	1.680e-04	3.371e-05	2.364e-04	0.30
NODE_0000238	2.738e-06	3.843e-17	8.008e-04	1.00
EPI_ISL_577808	7.559e-05	3.373e-05	5.875e-04	0.73
NODE_0000239	1.204e-06	3.843e-17	8.008e-04	1.00
EPI_ISL_577800	7.438e-05	3.371e-05	5.873e-04	0.73
NODE_0000240	1.048e-05	3.843e-17	8.008e-04	1.00
NODE_0000070	1.383e-04	3.356e-05	2.657e-04	0.33
EPI_ISL_632484	0.000e+00	3.958e-17	8.008e-04	1.00
EPI_ISL_722420	1.750e-05	3.958e-17	6.273e-04	0.78
NODE_0000244	5.555e-07	3.843e-17	8.008e-04	1.00
NODE_0000086	1.067e-04	3.356e-05	3.626e-04	0.45
EPI_ISL_632458	1.349e-05	3.960e-17	6.516e-04	0.81
EPI_ISL_722440	5.069e-05	3.957e-17	2.257e-04	0.28
EPI_ISL_632456	1.349e-05	3.957e-17	6.516e-04	0.81
EPI_ISL_632457	1.349e-05	3.960e-17	6.516e-04	0.81
EPI_ISL_632492	4.412e-05	3.372e-05	6.903e-04	0.86
EPI_ISL_722446	3.537e-05	3.371e-05	7.654e-04	0.96
NODE_0000092	4.580e-05	6.711e-05	9.261e-04	1.16
EPI_ISL_632489	2.698e-06	3.959e-17	7.957e-04	0.99
EPI_ISL_632490	2.698e-06	3.961e-17	7.957e-04	0.99
NODE_0000247	1.932e-06	3.843e-17	7.958e-04	0.99
EPI_ISL_632454	1.074e-04	3.959e-17	8.008e-05	0.10
NODE_0000248	4.783e-06	3.843e-17	8.008e-04	1.00
EPI_ISL_632453	1.026e-04	3.957e-17	8.008e-05	0.10
NODE_0000251	5.264e-07	3.843e-17	8.002e-04	1.00
EPI_ISL_632450	9.986e-05	3.957e-17	8.086e-05	0.10
NODE_0000252	8.503e-06	3.843e-17	6.536e-04	0.82
EPI_ISL_632455	9.355e-05	3.371e-05	4.267e-04	0.53
NODE_0000253	4.738e-06	3.843e-17	7.995e-04	1.00
EPI_ISL_577810	4.724e-05	3.958e-17	3.021e-04	0.38
NODE_0000254	3.728e-06	3.843e-17	7.995e-04	1.00
EPI_ISL_577809	4.351e-05	3.959e-17	3.146e-04	0.39
NODE_0000255	4.122e-06	3.843e-17	7.991e-04	1.00
EPI_ISL_577772	2.188e-06	3.957e-17	7.959e-04	0.99
EPI_ISL_577767	0.000e+00	3.956e-17	8.007e-04	1.00
